,participant_id,age,gender,hearing_problems,speech_problems,years_actively_using_music_tech,frequency_using_music_tech,years_actively_making_music,frequency_making_music,years_actively_singing,frequency_singing
55,5135175910424576,28,m,False,False,0.0,Never,0.0,Never,0.0,Never
56,5196316112060416,28,m,False,False,0.0,Never,0.0,Never,0.0,Never
57,6455387653931008,28,m,False,False,15.0,Once or twice a week,12.0,Once or twice a week,0.0,Never
58,6563662974156800,28,f,False,False,0.0,Never,0.0,Never,0.0,Never
59,5126463837700096,29,m,False,False,66.0,More than once or twice a week,0.0,Once or twice a week,20.0,Once or twice a month
60,5461031589511168,29,f,False,False,1.0,Less than once or twice a year,6.0,Once or twice a month,0.0,Never
61,5674069752020992,29,f,False,False,0.0,Once or twice a month,0.0,Never,0.0,More than once or twice a week
62,5699561456664576,29,m,False,False,96.0,Once or twice a year,48.0,Once or twice a month,0.0,More than once or twice a week
63,5755553334689792,29,m,False,False,0.0,Less than once or twice a year,0.0,Never,0.0,Never
64,4825980946350080,30,m,False,False,10.0,More than once or twice a week,10.0,More than once or twice a week,1.0,Once or twice a week
65,5079604133888000,30,m,False,False,5.0,Once or twice a month,2.0,Once or twice a month,0.0,Never
66,5148883030114304,30,m,False,False,0.0,Never,0.0,Never,0.0,Never
67,5458358240804864,30,m,False,False,15.0,More than once or twice a week,22.0,More than once or twice a week,22.0,More than once or twice a week
68,5608018255282176,30,f,False,False,4.0,Once or twice a year,4.0,Less than once or twice a year,0.0,Never
69,5653795627335680,30,f,False,False,0.0,Never,0.0,Never,0.0,Never
70,5676325415157760,30,m,False,False,87.0,Once or twice a month,10.0,Once or twice a week,42.0,Once or twice a month
71,5727270706610176,30,m,False,False,1.0,Less than once or twice a year,1.0,Less than once or twice a year,36.0,Once or twice a year
72,6227263418793984,30,f,False,False,15.0,Once or twice a year,22.0,Once or twice a week,22.0,More than once or twice a week
73,6254449488035840,30,m,False,False,8.0,Once or twice a month,8.0,Once or twice a week,10.0,Once or twice a week
74,6290900070170624,30,f,False,False,0.0,Never,0.0,Never,0.0,Never
75,6386304984023040,30,f,False,False,0.0,Never,0.0,Never,0.0,Less than once or twice a year
76,4681520795090944,31,m,False,False,75.0,Once or twice a week,0.0,Never,87.0,Once or twice a week
77,5154545407623168,31,m,False,False,10.0,Less than once or twice a year,15.0,Once or twice a month,0.0,Never
78,5173804577849344,31,m,False,False,0.0,Never,15.0,Once or twice a week,0.0,Never
79,5205208573411328,31,m,False,False,0.0,Less than once or twice a year,0.0,Never,0.0,Once or twice a month
80,5750943224168448,31,m,False,False,73.0,More than once or twice a week,73.0,More than once or twice a week,34.0,More than once or twice a week
81,5952796754968576,31,m,False,False,47.0,Once or twice a month,0.0,Never,0.0,Never
82,6113033394847744,31,m,False,False,14.0,Once or twice a year,15.0,Once or twice a week,9.0,More than once or twice a week
83,6699152817782784,31,m,False,False,37.0,More than once or twice a week,46.0,More than once or twice a week,20.0,More than once or twice a week
84,4806851430449152,32,f,False,False,0.0,Never,0.0,Never,0.0,Never
85,5145363304415232,32,f,False,False,0.0,Never,0.0,Less than once or twice a year,2.0,Once or twice a week
86,5192214418292736,32,m,False,False,62.0,Once or twice a year,25.0,Less than once or twice a year,25.0,More than once or twice a week
87,5656904915222528,32,m,False,False,0.0,Less than once or twice a year,0.0,Never,0.0,More than once or twice a week
88,5975178366418944,32,m,False,False,60.0,More than once or twice a week,122.0,More than once or twice a week,28.0,More than once or twice a week
89,6239405559775232,32,m,False,False,2.0,Less than once or twice a year,10.0,Once or twice a week,30.0,More than once or twice a week
90,5110103233527808,33,m,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
91,5204544732528640,33,m,False,False,0.0,Never,0.0,Never,0.0,Never
92,5632296363229184,33,m,False,False,10.0,More than once or twice a week,15.0,More than once or twice a week,15.0,More than once or twice a week
93,5679720049934336,33,f,False,False,13.0,Less than once or twice a year,36.0,Once or twice a week,32.0,Once or twice a week
94,6088526311456768,33,m,False,False,3.0,More than once or twice a week,24.0,More than once or twice a week,0.0,Once or twice a month
95,6318374707527680,33,f,False,False,0.0,Never,37.0,Once or twice a year,24.0,Once or twice a year
96,6727668984709120,33,m,False,False,39.0,More than once or twice a week,0.0,Never,0.0,Never
97,4741521488216064,34,m,False,False,85.0,Once or twice a week,85.0,Once or twice a week,41.0,Once or twice a week
98,4809000256274432,34,m,False,False,0.0,Never,0.0,Never,0.0,Never
99,5132636779446272,34,m,False,False,90.0,Never,0.0,Less than once or twice a year,30.0,More than once or twice a week
100,6016452465262592,34,m,False,False,4.0,Never,0.0,Never,0.0,Never
101,6214226314002432,34,f,True,False,72.0,Once or twice a year,20.0,Less than once or twice a year,0.0,Never
102,6394651447656448,34,m,False,False,1.0,Once or twice a month,5.0,Once or twice a week,0.0,Never
103,6655568294969344,34,f,False,False,0.0,Never,0.0,Never,0.0,Once or twice a month
